val1,val2,val3,last_matrix,first_move_by_Q_learning,Q_table_val
-2,2,-8,2,0,9800.897604194965
0,-2,-4,1,0,9880.299600299879
7,-26,-5,1,1,7911.686705964492
-10,9,-8,3,2,0.0
-2,-34,10,2,3,7125.234326023349
-4,-23,2,2,1,9721.81273998002
-4,3,-2,2,0,9880.299600299879
5,6,1,3,0,9840.55888139888
-5,17,-1,1,1,9761.31560988418
-1,-1,-5,3,0,9840.55888139888
1,-7,3,2,1,9800.897604194934
3,-24,-11,2,2,9634.272138094928
-8,82,-8,3,0,0.0
0,8,4,3,0,9840.55888139888
-2,-19,4,2,1,9754.341868295436
1,-17,3,1,3,8679.409149099358
-10,-13,-2,2,1,0.0
-10,47,-4,2,0,0.0
1,-8,3,3,1,9800.809786574911
4,0,0,3,1,9920.119920019999
9,-4,3,1,1,9721.81273998002
-1,-12,9,1,3,9761.315608901054
9,-7,-3,1,1,9761.31560988418
9,-21,-5,1,2,9679.489478386771
0,0,4,1,3,9920.119920019999
-2,11,6,2,0,9761.31560988418
-4,7,0,3,2,9840.55888139888
7,4,3,3,1,9800.897604194965
0,-1,2,2,1,9920.119920019999
1,-13,9,1,1,9596.203624719661
3,-2,-3,3,1,9880.299600299879
2,4,6,1,1,9840.55888139888
-5,5,-3,4,0,9840.55888139888
0,4,-6,4,1,9840.55888139888
6,-14,-6,2,1,9498.606219070818
-5,26,-3,4,2,8884.336650477126
-6,-8,4,2,0,9800.897604194965
-2,-12,-2,3,0,9713.606855811602
-1,-14,5,2,1,9800.897604194965
2,21,6,4,0,9761.31560988418
-7,56,1,4,3,0.0
1,5,9,1,3,9800.895372056553
-8,19,-6,2,0,9721.81273998002
-2,0,-4,4,0,9880.299600299879
5,15,5,4,1,9800.897604194965
5,26,7,3,3,9694.399728849305
-2,20,-6,4,1,9761.315605671227
5,6,1,1,0,9840.55888139888
-11,-23,3,3,3,9671.937251841897
2,-11,-8,2,2,9800.897604194959
7,-19,-3,4,2,9800.897604194965
-4,-34,6,1,1,9721.522108784051
0,-5,-2,1,0,9840.55888139888
-2,-5,-2,1,3,9840.55888139888
-1,-3,-11,4,0,6177.812725771724
-5,-23,3,3,1,9761.31560988418
-1,10,-5,3,1,9840.55888139888
2,9,-4,4,1,9761.31560988418
3,33,11,4,0,7841.717332287051
0,-9,4,1,1,9800.897604194965
-4,-6,0,2,0,9840.55888139888
15,-19,-3,1,0,0.0
0,21,-2,1,3,8935.670752936428
4,-18,-2,3,0,9761.315609883748
1,18,5,1,0,9640.482464567694
-12,14,4,1,0,0.0
1,-24,7,2,2,-9.0
1,-19,-1,3,0,9679.254688749688
2,-7,4,4,2,9800.897604194965
5,-22,-9,4,0,0.0
4,-29,-14,2,2,0.0
-5,2,-3,2,0,9840.55888139888
-6,-16,8,1,3,9713.902859093765
-5,7,-3,2,0,9840.55888139888
11,48,3,2,1,9365.195111570481
0,-20,-6,3,0,9721.803447825598
-5,-10,9,3,3,9710.815597945511
-3,-7,3,3,3,9880.299600299879
8,-4,-4,2,1,9756.618500146475
1,-1,5,1,1,9840.55888139888
-1,29,7,3,0,9642.013843401994
-6,-40,8,2,1,9681.58171504933
-8,18,-6,2,2,9718.14563507428
-2,9,2,4,1,9761.315609884
-6,-3,0,1,0,9840.55888139888
1,-6,-5,4,0,9840.55888139888
-7,49,-3,4,2,0.0
-1,5,-3,2,1,9880.299600299879
2,1,8,4,1,9800.897604194965
-1,-4,5,4,3,9880.299600299879
0,8,0,4,0,9761.31552885294
1,13,-1,2,0,9721.81273998002
-6,20,-8,3,0,8283.664817656365
5,15,1,1,3,9761.314537269594
5,4,-1,1,1,9840.55888139888
1,-1,1,1,1,9920.119920019999
0,17,2,4,2,9672.768938560224
-5,-15,13,3,0,0.0
6,5,2,3,1,9840.55888139888
-1,16,5,3,3,9677.255253710226
1,-2,1,1,0,9880.299600299879
-2,-14,2,1,1,9761.315609880716
0,-13,-6,2,0,9761.313745091431
4,5,-2,1,0,9800.897604194965
0,20,2,1,2,9676.185689638083
-1,-4,11,1,1,7802.536869502606
-6,-10,-2,1,3,8782.058008575774
-12,-56,10,3,0,0.0
-8,25,-10,4,0,9438.812596644708
-4,22,-6,4,2,9800.897604194965
-6,-33,6,1,3,9761.315247579034
2,4,-6,1,1,9800.897604194965
1,10,3,3,0,9800.897604194965
13,-3,-1,3,1,1020.1637037593755
1,-10,1,3,2,9760.676465283761
-3,-6,-5,1,3,9761.247301381958
5,22,7,4,1,9761.315587540053
1,3,1,4,0,9880.299600299879
-1,-2,5,2,3,9880.299600299879
-5,-1,3,2,0,9840.55888139888
0,6,-6,3,1,9840.55888139888
2,-6,-4,3,2,9880.299600299879
-2,-1,-6,4,0,9800.89760419271
-4,-10,-6,2,0,8682.99822452213
-2,-18,6,4,1,9800.897604194965
2,-35,-4,2,3,2445.27426502674
-5,13,-1,4,2,9800.897555056534
2,4,2,2,3,9920.119920019999
-4,-7,-2,3,3,9800.897603708509
-7,-39,9,2,0,9679.269155355903
-5,-25,1,4,2,9336.81404515159
-1,-7,3,3,1,9840.55888139888
-3,3,-5,2,0,9840.55888139888
-3,-14,5,3,3,9840.55888139888
7,-30,-1,1,0,8500.7082087958
10,8,4,1,1,3506.864845464849
3,-28,-9,4,3,9682.085510757845
-6,-4,-2,1,0,9800.897604194965
7,33,3,4,3,9721.81273998002
7,13,1,1,3,9800.897604194965
9,15,3,3,1,9761.315472320508
-3,-11,9,3,0,9761.31560988418
-5,-14,7,1,3,9745.989931000837
-1,-12,9,1,3,9761.315608901054
-1,-6,-1,3,0,9800.897604194763
0,-7,-4,4,0,9840.55888139888
0,8,4,4,0,9840.55888139888
-2,-17,-4,4,0,8406.9429956079
0,18,4,2,0,9712.08674679524
-2,17,-8,3,1,9732.646603763416
-1,14,-9,3,1,9761.082081110351
0,16,-2,3,3,9689.725825193318
-2,0,8,3,0,9800.897604194965
5,-50,-7,3,0,0.0
1,-2,-1,2,0,9920.119920019999
-6,18,-2,1,2,9800.897604194965
0,-6,-4,2,0,9840.55888139888
7,-2,1,1,1,9800.897604194928
5,4,3,1,1,9840.55888139888
-1,-4,-1,2,0,9840.55888139888
-10,25,-2,2,2,9707.310733599026
-6,-30,6,2,3,9760.910107926602
5,28,5,3,0,9761.31560988418
-2,3,0,3,1,9880.299600299879
2,-15,-2,4,0,9760.581812603245
-1,-12,-3,3,3,9761.31548130375
7,-16,-1,2,0,9761.31560988418
10,-2,-8,1,1,0.0
2,15,-6,1,3,9721.407847807612
1,3,-1,1,3,9880.299600299879
5,-21,-7,4,2,9761.31560988418
-7,7,-3,1,0,9800.897604194965
3,2,1,1,1,9920.119920019999
0,-2,-8,2,2,9800.897604182852
5,-9,3,4,2,9760.430696004714
-2,-2,2,1,0,9920.119920019999
-3,7,-7,2,0,9800.897543411556
2,-1,4,2,1,9840.55888139888
4,-10,-6,3,1,9800.897604194965
9,-10,1,3,1,4800.565097851797
2,-4,-4,1,1,9880.299600299879
-7,-14,5,2,0,9467.728747855419
2,-14,-2,3,2,9761.31560988418
4,-1,4,1,2,9800.897450055218
-6,-5,4,2,0,9800.897604194965
3,-22,-11,1,1,0.0
3,7,3,3,3,9880.299600299879
-2,-2,0,2,3,9920.119920019999
-5,-8,5,2,0,9800.897604194965
1,9,-5,2,1,9800.897604194965
2,1,-8,2,3,9761.314818584056
-4,-9,-2,2,0,9761.315609884101
-7,-16,5,3,0,9761.315551450729
-2,7,-10,2,2,9617.445356682154
-13,19,3,3,2,0.0
9,22,1,1,3,9586.371345417148
4,-2,-2,4,1,9880.299600299879
6,16,2,1,3,9800.897604193402
-2,20,-2,3,2,9000.505919483725
-8,32,0,1,2,9635.409893212505
1,-3,-5,3,2,9880.299600299879
-8,14,-2,4,0,9800.897604194965
1,-23,1,3,3,8.32130033124766
11,38,3,3,3,7257.363784554301
-2,2,0,4,2,9920.119920019999
1,-7,3,4,1,9800.897604194934
-7,9,-3,2,0,9800.897604194965
-2,-1,10,2,0,9761.31560988418
-5,20,-7,2,0,9761.31560988418
-2,-1,-8,4,3,9761.310445815872
-1,-4,-3,2,0,9840.55888139888
-4,-2,-8,2,0,9297.964955638863
-4,5,2,4,1,9800.897604194965
2,5,4,1,3,9880.299600299879
14,27,2,3,3,0.0
-8,-27,8,2,0,7837.601729637527
-6,2,-2,1,0,9840.55888139888
-8,31,-6,2,0,9669.646236950502
9,48,3,3,3,9643.021998089596
3,36,7,2,3,8848.94306357263
2,4,-2,4,1,9840.55888139888
-9,33,-3,1,0,9584.54503875337
6,3,2,3,1,9840.55888139888
-7,26,3,2,0,0.0
-9,0,3,3,0,9230.958242806208
2,-13,8,1,1,9721.81273998002
5,23,7,3,3,9761.243319656478
-1,0,-5,3,0,9880.299600299879
2,1,6,1,1,9840.55888139888
-6,43,-6,3,2,9079.882778371799
-1,14,-1,4,1,9721.242243415341
-8,-39,4,3,1,8696.965927113451
-1,-11,-3,3,0,9761.31560988418
-2,28,12,2,3,0.0
3,-4,-7,1,1,9800.897597260124
-2,20,-4,1,1,9761.31560988418
9,26,3,1,3,9761.31548900534
-7,16,-3,3,0,9800.897604194965
2,-13,-12,2,1,4005.852527010062
-9,38,-7,2,1,51.56101950591125
5,-19,-5,1,1,9800.897604194965
-2,19,0,1,2,9654.510553452958
4,2,2,2,1,9880.299600299879
2,3,2,2,3,9920.119920019999
-3,-1,7,4,0,9800.897604194965
9,-37,3,2,2,-9.9
9,1,1,4,1,9739.952715559486
-9,23,-3,1,0,9754.528574156046
-4,-6,8,2,0,9761.19847177408
8,-31,-2,1,2,9631.651316359026
2,-33,-16,4,0,0.0
-5,11,17,2,0,0.0
1,-3,1,3,2,9880.299600299879
6,10,0,4,3,9791.087706590733
0,-29,6,4,1,9523.80392975102
8,3,-4,2,2,9393.514797958607
-8,24,-4,4,2,9760.278885205198
4,-21,-4,2,0,9761.31560988418
4,2,4,1,1,9840.55888139888
-6,-11,4,2,0,9800.897604194965
-8,-10,-4,3,2,3408.882464892932
-4,-10,-2,1,3,9761.315609815952
-2,-4,6,3,0,9840.55888139888
1,-7,9,2,1,9761.31560988418
3,-15,-3,3,0,9800.897604194965
-8,-8,2,3,0,9800.897604194965
4,-18,0,3,2,9663.052970263663
9,-16,-1,3,1,9761.31560988418
1,3,9,3,3,9800.897604194965
7,-40,-11,1,2,9179.276249493174
-3,4,-5,4,0,9840.55888139888
17,-42,-3,1,0,0.0
4,4,-4,1,1,9800.897604194965
-2,-7,4,4,3,9880.299600299879
-2,0,4,2,0,9880.299600299879
-6,-37,6,2,3,9721.778055258126
2,-12,-2,1,0,9800.897604194965
-5,-4,7,4,0,9761.31560988418
0,4,-6,4,1,9840.55888139888
1,1,-7,4,1,9800.897604194899
9,-35,-3,4,0,9112.90104954193
4,14,8,1,3,9761.315483425731
-10,11,-2,2,0,9572.912819212426
-3,-22,11,2,3,9721.81273998002
-1,8,-1,2,1,9800.897604194965
10,8,2,3,1,9383.628612836277
-11,-39,5,3,2,0.0
5,-3,9,1,1,4463.093250778771
-5,23,-7,3,0,9761.31560988418
0,-2,6,2,1,9840.55888139888
0,15,2,4,2,9356.650271305512
-4,13,-2,2,1,9800.897604194965
4,-1,-2,4,1,9880.299600299879
-1,23,-3,4,3,8390.574134068216
0,8,0,3,0,9761.31552885294
-2,-24,-10,2,3,6609.670475689231
-1,-13,3,4,2,9761.315609883988
-4,-19,6,1,3,9800.897604194965
-1,-4,5,2,3,9880.299600299879
0,-3,6,1,1,9840.55888139888
-5,-3,1,1,0,9880.299600299879
-7,2,1,2,0,9800.897604194965
4,18,4,3,0,9800.897604194965
3,-19,-7,3,2,9800.897604194965
8,7,6,1,3,9682.3888363128
1,7,-3,4,1,9800.897604194965
2,-14,-2,2,2,9761.31560988418
9,36,7,3,3,8532.099275942826
-9,54,-13,2,0,-9.9
9,-3,3,4,1,9573.18257794424
4,0,0,1,1,9920.119920019999
10,69,8,4,3,-9.9
-5,-16,1,1,0,9761.31560988418
6,-15,0,4,1,9761.315609871655
-3,1,-3,3,0,9880.299600299879
-9,13,-3,2,2,9751.090577293297
2,19,10,3,3,9761.31560988418
8,24,8,3,2,9124.4018212361
-3,13,-1,2,2,9761.090944842748
-5,-2,-1,1,0,9840.55888139888
-1,-5,3,4,1,9880.299600299879
-4,10,-4,4,0,9840.55888139888
2,-10,0,4,0,9761.315609884077
-1,5,7,2,0,9800.897604152324
1,0,1,3,1,9960.02
-5,-17,5,3,0,9800.897604194965
2,3,-4,1,1,9840.55888139888
7,8,5,3,1,9761.31109065593
-1,-9,-9,3,0,9761.227582108697
1,2,-3,1,1,9880.299600299879
-3,5,-9,2,2,9761.217989032213
0,-1,10,3,1,9761.31560988418
2,-11,-8,3,2,9800.897604194959
5,-23,-7,1,1,9761.315609846824
6,-29,-4,4,3,9304.916297992711
-1,-9,13,1,0,-9.0
6,-7,-6,1,1,9761.315609884077
2,23,-10,4,1,8635.20287252857
-4,-16,6,3,0,9800.897604194965
3,-1,3,3,1,9840.55888139888
-4,-6,-6,3,0,9761.31560988418
-4,3,-2,4,0,9880.299600299879
2,-3,-10,1,2,9745.06262907726
7,-14,-5,1,1,9761.315609883835
-2,1,2,2,0,9880.299600299879
3,2,3,3,1,9880.299600299879
7,-15,-5,1,1,9761.31560988418
0,5,-2,4,1,9840.55888139888
-1,-20,5,3,1,9761.31560988418
1,-17,1,4,0,9514.074875433025
-3,7,-3,1,2,9880.299600299879
3,5,3,3,1,9880.299600299879
8,-4,-4,3,1,9756.618500146475
-6,-11,6,4,0,9761.315507430516
-2,18,-8,4,2,9761.315609344529
-9,-22,-5,2,2,4856.418130252068
-15,58,-7,4,1,0.0
-7,-2,1,2,0,9840.55888139888
1,-2,-1,2,0,9920.119920019999
-6,-30,2,3,3,9682.3888363128
-1,-10,-1,1,1,9761.31560988418
7,0,1,1,1,9840.55888139888
-6,-32,10,4,3,9533.297582896514
-3,-7,1,3,1,9840.55888139888
7,13,1,4,3,9800.897604194965
-4,-8,2,1,3,9880.299600299879
7,23,5,1,1,9761.31560469747
4,10,2,3,0,9840.55888139888
5,-47,-11,4,2,9682.3888363128
3,-1,1,1,1,9880.299600299879
-1,1,7,3,0,9800.89760419097
0,10,-8,2,2,9761.31560484127
-4,5,2,2,1,9800.897604194965
8,-2,-14,1,0,0.0
-7,-20,9,2,0,9567.269887604194
2,9,4,1,0,9840.55888139888
-1,0,5,1,0,9880.299600299879
4,-8,-8,1,2,9761.31560932807
0,-6,-4,2,0,9840.55888139888
2,22,-10,1,2,8948.636620406684
-1,-17,-5,2,0,9721.81273998002
1,-18,-3,1,3,9720.50469899478
2,-8,-2,1,0,9840.55888139888
1,23,5,3,1,9585.857717484314
-6,4,-4,2,0,9800.897604194965
0,-3,2,2,1,9880.299600299879
5,-19,-1,4,2,9761.31560988418
-3,5,-3,4,0,9880.299600299879
-5,1,3,4,0,9800.859923317144
-1,2,-3,2,2,9920.119920019999
5,5,3,4,1,9840.55888139888
-1,29,-7,1,1,0.0
5,2,3,1,1,9840.55888139888
0,-7,-4,4,0,9840.55888139888
0,-3,4,3,1,9880.299600299879
3,-9,-5,3,1,9840.55888139888
4,-25,-8,1,2,9757.595214071089
7,19,5,1,3,9663.676459598004
4,-12,-2,4,2,9840.55888139888
8,-20,0,1,2,9721.81273998002
7,2,1,3,1,9840.55888139888
-2,5,6,3,0,9800.897604194965
2,11,6,1,3,9840.55888139888
4,-14,-10,4,2,9552.85516203131
-2,-49,12,1,0,0.0
8,4,4,1,1,9761.314519153275
1,-28,-7,2,0,9539.793484465281
-6,7,-2,1,0,9840.55888139888
5,-2,-5,2,1,9800.897604194965
2,-3,-2,2,2,9920.119920019999
-8,9,-6,4,0,9694.816374562719
2,2,-2,1,1,9880.299600299879
-8,50,-6,1,0,9628.068024035318
-5,-9,7,2,3,9761.31560370574
-8,1,0,4,0,9800.897567959928
-3,-11,3,1,1,9840.55888139888
0,-1,-4,1,0,9880.299600299879
-1,11,-1,1,3,9761.315608846064
6,9,4,3,1,9800.897604194965
-2,-16,10,3,3,9498.534224923771
-9,-45,5,2,3,6841.377940446254
8,-13,0,2,1,9761.27312741394
-3,-25,7,1,3,9761.308717730983
-5,12,9,4,1,0.0
1,9,5,4,0,9840.55888139888
0,-2,4,2,1,9880.299600299879
5,5,5,4,1,9800.897604194965
-5,33,-11,3,0,9682.3888363128
0,-10,-8,2,0,9761.31560988418
-5,2,3,4,0,9800.897604194965
-1,11,-5,2,1,9800.897604194965
0,20,-12,1,1,9225.146067891927
-11,-19,1,2,1,0.0
-1,18,-9,3,1,9761.303855888926
4,-9,0,2,0,9800.897604194965
-2,3,-4,3,0,9880.299600299879
1,-25,-9,2,3,8521.815492771262
7,-36,-7,4,1,9721.81273998002
3,11,1,1,0,9800.897604194965
-3,4,3,4,0,9800.897604194965
-3,-6,11,4,3,6561.261665230662
0,0,2,2,3,9960.02
1,2,-5,2,1,9840.55888139888
2,-13,0,3,3,9721.809839035426
5,-2,-1,4,1,9880.299600299879
3,-16,-5,1,0,9800.897604194965
-13,50,-1,2,0,-9.0
-5,21,-3,2,1,9761.315130089071
-1,-15,3,1,2,9761.31560988418
3,-8,-11,1,1,9721.712432962668
6,14,2,4,0,9800.897604194965
4,6,6,1,1,9800.897604194965
9,9,-3,3,0,7781.074902867247
-11,-27,1,3,3,9529.866646287757
0,-6,2,3,1,9840.55888139888
9,49,7,3,1,7183.906997902955
-4,-8,2,2,3,9880.299600299879
-4,-4,2,2,0,9880.299600299879
2,2,6,1,1,9840.55888139888
5,2,7,1,2,9413.464605280253
-2,-1,6,3,0,9840.55888139888
4,23,12,3,3,0.0
9,-35,-3,3,0,9112.90104954193
2,-9,-4,2,0,9840.55888139888
6,19,4,1,1,9800.897604194965
5,-30,-9,4,1,0.0
6,5,0,1,1,9840.55888139888
3,2,-11,4,2,8062.333180164044
-1,9,3,3,0,9800.897604194965
-3,4,-5,3,0,9840.55888139888
-4,-4,2,3,0,9880.299600299879
2,-8,10,3,2,5282.081793098456
6,2,0,1,1,9840.55888139888
-5,-5,-3,2,3,9800.888732584193
0,-18,0,3,3,9432.89954763846
-6,8,2,4,2,0.0
8,26,-2,4,3,9643.043741029012
-1,-19,7,1,1,9761.31560988418
2,3,-2,1,0,9840.55888139888
-1,-4,3,1,1,9880.299600299879
-1,7,-7,4,2,9840.55888139888
7,19,-1,3,0,7895.079944126281
3,4,-3,1,0,9800.897604194959
2,5,-10,1,2,9682.3888363128
6,-10,0,4,1,9800.89760250784
6,5,-4,3,3,9761.314351317073
0,-4,-2,1,0,9880.299600299879
0,5,-4,2,1,9840.55888139888
-5,31,-13,2,0,0.0
5,1,-1,4,1,9840.55888139888
-8,-15,4,3,3,9758.617237832257
8,-1,0,1,1,9800.897604194965
6,-13,-2,3,0,9800.897604167798
1,1,5,3,3,9880.299600299879
-2,-4,0,4,3,9880.299600299879
1,-1,3,3,1,9880.299600299879
0,1,4,2,0,9880.299600299879
10,-13,0,4,1,9721.727366868065
7,-39,-5,1,3,0.0
-12,58,-8,2,0,4688.678943409669
-5,18,-3,1,1,9800.897604194965
-4,-22,8,1,3,9761.315326446336
-5,-8,-1,1,0,9800.897604194965
13,-3,-1,4,1,1020.1637037593755
-3,-23,7,2,1,9761.31560988418
-1,-14,1,3,1,9721.711257375622
6,25,4,1,0,9756.422890990518
12,21,4,1,3,0.0
3,29,7,3,3,9503.680144138178
5,10,-5,3,1,9721.81273998002
-2,22,-8,3,1,9761.315603615256
-8,25,0,2,1,9187.842109924137
-7,11,-3,4,0,9800.897604194965
-6,7,-2,2,0,9840.55888139888
-6,40,-4,4,2,9682.3888363128
-1,6,-11,2,2,0.0
5,1,3,3,1,9840.55888139888
-4,6,2,3,0,9800.897604194965
-6,0,2,1,0,9840.55888139888
12,28,2,2,1,0.0
8,-18,-2,4,1,9760.751338797465
0,-4,-4,4,0,9880.299600299879
-10,-19,4,2,3,9721.81273998002
-9,36,-7,3,2,9676.199438603233
0,-17,-10,2,0,9721.805735888101
2,0,2,3,1,9920.119920019999
-1,1,9,1,2,9761.315609862335
3,-8,-3,1,2,9880.299600299879
8,-6,-2,2,1,9800.897604194965
-4,-3,0,3,0,9880.299600299879
0,-1,0,1,0,9920.119920019999
1,6,1,4,0,9840.55888139888
2,29,12,4,3,7764.206715221822
0,2,-4,1,1,9880.299600299879
-10,-55,12,1,1,3491.7533506411237
11,21,1,1,3,9698.879445939525
2,8,8,3,1,9800.897604194965
2,7,-8,1,1,8776.647560247884
3,-28,-5,2,0,9721.787005700542
0,-4,-2,3,0,9880.299600299879
-6,29,-6,3,0,9761.31560988418
1,7,3,3,0,9840.55888139888
-7,3,-1,4,0,9840.55888139888
-2,13,-4,4,1,9800.897604194965
4,-9,-8,2,1,9761.31560988418
1,-23,1,4,3,8.32130033124766
-9,-23,1,4,0,9721.81273998002
4,8,4,2,1,9840.55888139888
2,-10,0,1,0,9761.315609884077
0,-1,6,3,1,9840.55888139888
-4,1,0,2,0,9880.299600299879
-15,-56,3,2,0,0.0
-7,76,-11,1,2,1097.4708631867989
2,7,0,1,0,9800.897604194965
6,20,-4,1,1,9474.418995752014
4,-9,0,4,0,9800.897604194965
-1,-8,-1,4,3,9800.897604194304
-1,-12,1,1,1,9761.150018660126
10,-5,-2,3,1,9761.31560988418
4,13,4,1,3,9840.55888139888
-2,1,-6,1,0,9840.55888139888
-2,5,0,4,1,9840.55888139888
-4,-8,-2,2,3,9800.897604194965
11,-6,3,4,1,0.0
-7,-42,7,3,3,9612.68506633436
-2,-7,2,4,1,9840.55888139888
10,-37,-2,4,3,0.0
-2,-12,0,2,3,9761.31560988418
5,-3,-3,1,1,9840.55888139888
2,-6,-10,4,1,9761.31560988418
4,17,10,1,3,9721.80976357092
6,-11,2,3,2,9761.315523034256
3,-20,-7,1,2,9800.897604194965
4,19,-8,4,3,0.0
-12,33,-6,2,0,8793.090994407183
6,-27,-8,4,2,9719.93088822723
0,-15,-4,2,3,7062.32134260372
2,2,10,2,3,9759.010631113077
-8,-4,0,4,0,9800.897604194965
-1,-21,7,1,1,9761.311590506095
5,-7,-7,1,1,9761.30848360492
3,-3,-3,4,1,9880.299600299879
5,8,1,1,1,9840.55888139888
0,8,-2,2,1,9800.897604194828
-1,30,13,3,0,442.9515784140336
-7,-18,5,2,0,9761.31560988418
4,2,2,3,1,9880.299600299879
-11,-68,7,1,1,0.0
-5,-5,-1,2,3,9840.55888139888
4,14,2,4,0,9800.897604194965
2,1,6,2,1,9840.55888139888
-3,-27,3,3,1,9221.261055288573
-4,21,-4,4,1,9761.315600120191
1,-19,-5,2,0,9761.315609876196
-5,-27,-3,4,0,0.0
-8,18,-4,2,0,9761.315470590163
-1,12,9,2,3,9721.812739978748
7,-24,-3,1,0,9759.750194486407
-8,1,-2,1,0,9800.897604194965
-2,6,6,3,0,9796.742536875672
-3,-9,1,3,3,9840.55888139888
-2,34,-12,4,2,0.0
4,-30,-8,4,2,9145.320835385251
9,-12,-5,1,1,9653.711180085125
-4,15,-2,2,1,9800.897604194965
5,-11,-1,1,0,9800.897604194965
4,15,6,3,1,9800.897604194965
-4,20,0,3,1,9716.71187623541
-1,-13,3,3,2,9761.315609883988
-6,-8,4,2,0,9800.897604194965
6,-24,-4,2,2,9800.897604194965
3,7,-1,1,0,9800.897604194965
-8,-47,4,3,3,9682.3888363128
-6,7,-6,2,0,9759.549163187463
-1,-29,-5,2,0,9643.043741029012
0,-14,4,2,1,9761.315608364193
-8,-48,6,2,3,9721.81273998002
-8,8,-4,3,0,9761.315609810752
5,7,3,4,1,9840.55888139888
9,-30,-5,1,2,9171.106190690585
3,17,1,1,0,9710.209332732926
9,42,5,2,2,4058.583159124885
-5,5,-3,4,0,9840.55888139888
0,-7,0,2,0,9761.31560988418
-4,7,-2,4,2,9880.299600299879
-6,31,-4,1,1,9720.573813200292
-6,-6,-2,2,3,9756.653894923587
4,3,4,3,1,9840.55888139888
-6,6,-4,4,0,9800.897604194965
7,8,5,2,1,9761.31109065593
8,-36,-8,1,2,0.0
-9,31,-5,1,0,9688.096404465363
4,25,2,2,1,9635.176517746579
-3,-15,3,1,1,9800.897604194965
0,8,-2,2,1,9800.897604194828
-2,5,-2,2,1,9880.299600299879
-5,10,-1,2,2,9840.55888139888
-9,26,-3,1,2,9761.31560988418
14,-5,2,4,1,-9.0
-3,18,5,4,0,9507.876627465994
4,10,6,4,1,9800.897604194965
1,19,3,2,0,8333.257999493708
2,3,-6,1,1,9800.897604194948
-1,19,7,4,2,9675.604896367955
-5,15,-3,4,2,9840.55888139888
0,-6,0,3,0,9800.89760419495
3,4,1,2,0,9880.299600299879
-7,3,5,4,2,8593.731555037546
-3,-6,5,1,0,9840.55888139888
-2,0,-4,2,0,9880.299600299879
10,-23,-4,4,1,9721.81273998002
-2,-1,-4,4,0,9840.55888139888
-7,-13,3,1,0,9800.897604194965
-10,18,-6,3,0,8644.636230494381
-3,5,3,4,0,9800.897604194965
-13,-11,3,4,2,0.0
1,-6,-1,1,0,9840.55888139888
2,8,4,2,3,9880.299600299879
3,10,3,2,0,9840.55888139888
5,-3,-5,1,1,9800.897604194965
7,5,1,1,1,9840.55888139888
-4,-12,0,1,3,9800.897604194965
8,37,6,3,3,8006.739930301923
0,-1,6,3,1,9840.55888139888
9,31,3,3,1,9648.775980316468
9,-23,-3,3,1,9137.433916266687
-7,-20,7,1,3,9714.532052396955
-1,-7,-1,3,3,9800.897604194965
0,10,2,3,0,9761.315470583431
-1,-22,-3,3,3,9682.175659596534
6,-15,-4,1,1,9800.897604194965
0,22,2,1,2,8460.47283737585
2,2,-4,3,1,9840.55888139888
4,5,0,3,0,9840.55888139888
1,0,3,1,1,9920.119920019999
2,-10,14,4,0,0.0
2,4,2,2,3,9920.119920019999
-5,-2,3,3,0,9840.55888139888
-4,-5,4,2,0,9840.55888139888
-5,1,-1,4,0,9880.299600299879
4,-10,-4,1,1,9840.55888139888
-1,0,3,3,0,9920.119920019999
0,-15,10,1,1,6572.469240397286
1,-16,9,1,1,9294.640602433314
5,34,3,2,1,8578.974443104376
0,14,0,1,3,9321.145810897004
-12,39,-6,4,0,0.0
3,-11,1,4,2,9760.68637867101
8,-43,-8,4,1,9682.043985877972
6,-2,-2,1,1,9840.55888139888
-3,17,1,1,2,9721.81273998002
-12,-17,4,2,0,7230.702221553827
9,14,9,3,2,-9.0
2,-4,0,1,2,9880.299600299879
1,-9,-7,4,0,9800.897604194965
8,62,10,2,1,9643.043741029012
4,-15,-4,4,2,9840.55888139888
6,23,8,3,1,9721.81273998002
1,4,7,3,3,9840.55888139888
-4,17,-2,4,1,9753.4865889381
10,-53,-6,1,1,9268.609240145533
7,-59,-11,1,2,6033.225686903176
10,33,4,4,3,0.0
-1,-14,5,4,1,9800.897604194965
-10,-1,-2,3,0,9459.416007380876
-1,-4,-1,2,0,9840.55888139888
-7,-20,11,2,0,9049.411080952497
10,-5,-4,4,1,9721.81273998002
3,33,7,4,0,9139.676852062239
-7,5,1,2,0,9800.897604194965
-3,21,-9,1,2,9662.596036774508
5,23,5,3,3,9800.897604194965
-4,17,-8,2,0,9590.847425693384
-5,28,-7,4,0,9761.31560988418
7,49,5,3,0,0.0
-6,-44,2,1,3,7799.905484367642
-2,-6,4,3,3,9880.299600299879
-1,13,7,4,0,9761.315607494795
1,10,-3,2,0,9761.31560988418
9,5,-1,3,3,5102.380166955146
-6,9,4,4,0,9720.221075193984
-1,8,-1,2,1,9800.897604194965
3,-24,-9,3,2,9761.31560988418
9,-13,-3,4,1,9761.315609771907
-1,-25,7,3,2,4993.4313359218
0,6,4,3,0,9840.55888139888
0,-18,-4,1,3,9655.604461027011
1,-5,-1,3,0,9840.55888139888
-3,0,-3,3,0,9880.299600299879
8,49,8,4,3,9515.346036937968
