val1,val2,val3,last_matrix,num_moves_Q_learning_needs,min_a_b_sqrt_c
-6,-11,4,1,9,3.3166247903554
-1,-8,3,4,7,1.0
-7,31,-5,3,11,5.0
10,66,10,2,19,8.12403840463596
0,8,0,3,11,0.0
-9,23,-1,2,13,1.0
-2,-3,4,3,5,1.7320508075688772
0,0,0,1,1,0.0
1,1,-3,4,5,1.0
9,-5,-3,1,11,2.23606797749979
-2,-6,-6,3,9,2.0
-11,33,-7,4,17,5.744562646538029
1,8,7,3,9,1.0
0,3,2,3,5,0.0
1,-4,5,3,7,1.0
-3,-19,5,3,9,3.0
-2,13,-6,1,9,2.0
3,-6,-9,1,11,2.449489742783178
1,-19,11,1,17,1.0
-1,15,-3,2,11,1.0
4,-1,-2,3,5,1.0
1,7,-1,3,9,1.0
6,9,0,4,9,0.0
4,0,-2,1,5,0.0
-2,9,2,4,11,2.0
4,13,0,1,11,0.0
3,30,5,4,13,3.0
-9,-57,9,3,23,7.54983443527075
4,-12,-6,2,9,3.4641016151377544
8,27,2,1,13,2.0
-6,8,-4,3,9,2.8284271247461903
1,0,-3,1,3,0.0
-1,-2,-1,2,5,1.0
0,7,4,3,7,0.0
4,-10,2,2,11,2.0
3,-12,-1,4,9,1.0
12,-28,-4,1,15,4.0
-3,-2,7,1,9,1.4142135623730951
4,2,2,1,5,1.4142135623730951
-1,9,1,1,11,1.0
1,20,1,4,19,1.0
7,-21,-5,4,11,4.58257569495584
-1,-3,1,4,5,1.0
-3,23,-9,2,11,3.0
7,9,3,1,9,3.0
3,-31,-13,1,21,3.0
-2,1,-2,4,3,1.0
2,26,4,2,15,2.0
2,16,-2,3,15,2.0
5,12,-1,3,11,1.0
2,-17,-8,1,11,2.0
4,-6,-8,4,11,2.449489742783178
6,3,-4,1,11,1.7320508075688772
-6,-20,4,4,9,4.0
5,18,-1,3,17,1.0
11,-14,-5,1,15,3.7416573867739413
-3,-40,9,3,17,3.0
3,9,3,3,5,3.0
-8,24,-6,3,13,4.898979485566356
3,1,-7,2,11,1.0
5,-29,-11,4,19,5.0
-1,-7,3,2,7,1.0
-2,-23,12,3,17,2.0
-5,-3,3,2,7,1.7320508075688772
-7,-26,7,3,13,5.0990195135927845
-2,-6,-2,1,9,2.0
-3,3,-3,3,5,1.7320508075688772
-11,-27,5,4,15,5.0
3,-1,3,2,7,1.0
-9,-4,1,3,9,1.0
5,5,1,2,5,1.0
-8,-47,14,1,21,6.855654600401044
5,-4,-5,4,9,2.0
-3,26,-9,1,11,3.0
-5,-3,-1,2,7,1.0
-2,-16,-10,2,17,2.0
3,-12,-7,1,9,3.0
-2,26,-8,4,13,2.0
6,3,-2,1,9,1.7320508075688772
4,-3,6,2,11,1.7320508075688772
-7,-49,5,1,19,5.0
2,-7,-4,4,5,2.0
1,4,-3,1,7,1.0
-3,20,-9,2,11,3.0
-7,-12,5,2,11,3.4641016151377544
-2,13,-2,3,11,2.0
1,0,3,3,3,0.0
2,15,-12,3,17,2.0
3,4,-3,4,9,2.0
-3,-1,-3,1,7,1.0
-1,-4,-1,1,7,1.0
5,-12,-5,4,9,3.4641016151377544
5,-12,-1,3,9,1.0
3,-1,1,1,5,1.0
0,0,-4,4,3,0.0
-3,4,3,1,9,2.0
-1,24,-13,4,17,1.0
-8,-4,4,2,11,2.0
6,-8,-4,4,9,2.8284271247461903
2,-2,-2,3,3,1.4142135623730951
-11,-30,3,4,13,3.0
0,-5,2,2,7,0.0
2,9,6,2,7,2.0
9,-11,1,4,13,1.0
-2,3,4,4,7,1.7320508075688772
0,4,-2,1,5,0.0
4,-16,-6,4,9,4.0
10,-2,-2,1,11,1.4142135623730951
-2,4,-4,1,5,2.0
-2,-12,-4,2,13,2.0
3,18,7,3,9,3.0
3,-21,-3,4,13,3.0
5,0,-3,3,7,0.0
5,-9,-3,4,7,3.0
1,-4,-3,4,5,1.0
-13,55,-3,3,23,3.0
-2,-6,2,2,5,2.0
5,-17,1,1,17,1.0
2,7,2,3,7,2.0
2,4,2,2,3,2.0
7,-32,-5,1,11,5.0
-11,72,-9,4,19,8.48528137423857
-4,-10,-2,2,11,2.0
-5,-35,9,2,13,5.0
-2,4,-4,4,5,2.0
3,15,3,1,9,3.0
-5,-1,-1,1,7,1.0
0,24,8,3,15,0.0
-1,5,-3,1,5,1.0
-1,-5,1,3,7,1.0
13,21,3,1,21,3.0
1,-4,-7,2,7,1.0
2,15,2,4,11,2.0
-3,0,-5,3,7,0.0
2,15,-2,4,15,2.0
-5,26,-3,4,13,3.0
-4,3,-4,4,7,1.7320508075688772
2,11,0,1,11,0.0
3,-1,-5,4,7,1.0
-12,22,-6,2,17,4.69041575982343
6,12,4,1,9,3.4641016151377544
1,1,-1,2,3,1.0
3,0,-7,3,9,0.0
-9,-37,11,3,27,6.082762530298219
2,18,0,2,15,0.0
1,16,-3,4,17,1.0
-8,38,-6,4,13,6.0
-10,38,-8,2,19,6.164414002968976
0,9,4,3,9,0.0
6,1,4,1,9,1.0
4,-4,4,2,9,2.0
-5,18,-9,1,13,4.242640687119285
1,1,-3,2,5,1.0
-5,6,-5,2,9,2.449489742783178
1,18,5,1,11,1.0
4,8,0,2,7,0.0
9,-34,-5,1,15,5.0
1,-1,-7,4,7,1.0
-4,-25,4,3,11,4.0
-5,-26,7,4,11,5.0
1,36,7,3,17,1.0
-4,-14,-2,3,13,2.0
7,-4,3,2,11,2.0
0,2,2,2,3,0.0
-1,7,1,3,9,1.0
-2,-4,-6,1,9,2.0
6,-7,-2,3,7,2.0
-2,10,0,2,11,0.0
-7,-6,3,4,9,2.449489742783178
-2,4,-2,1,3,2.0
6,1,2,3,7,1.0
2,-6,-2,4,5,2.0
-10,-1,2,1,11,1.0
-1,1,3,3,5,1.0
5,18,3,2,9,3.0
5,9,-1,1,9,1.0
6,-12,2,4,11,2.0
4,2,-6,1,11,1.4142135623730951
-5,-10,5,1,9,3.1622776601683795
-9,-15,5,3,13,3.872983346207417
-2,3,12,3,15,1.7320508075688772
-3,15,-3,4,9,3.0
-15,-68,5,3,23,5.0
-3,8,-1,4,7,1.0
3,-5,3,2,9,2.23606797749979
-3,-5,3,1,5,2.23606797749979
8,10,6,3,13,3.1622776601683795
-6,8,10,2,21,2.8284271247461903
-1,-9,-5,3,9,1.0
-4,13,-2,2,9,2.0
-6,5,-2,4,7,2.0
4,11,8,1,11,3.3166247903554
1,0,-1,1,1,0.0
-6,-11,-2,1,11,2.0
5,8,1,3,7,1.0
0,0,2,3,1,0.0
5,-5,-1,3,5,1.0
0,16,6,2,11,0.0
-7,4,1,2,9,1.0
1,0,1,1,1,0.0
-8,-14,4,4,11,3.7416573867739413
3,6,-5,4,11,2.449489742783178
2,0,0,2,1,0.0
2,1,0,4,3,0.0
0,-12,-2,3,11,0.0
6,20,2,1,11,2.0
2,7,4,4,5,2.0
-9,-26,3,2,11,3.0
0,7,2,2,9,0.0
-7,-18,7,3,13,4.242640687119285
-3,13,-3,4,9,3.0
11,-5,-3,3,13,2.23606797749979
8,-6,2,4,11,2.0
8,9,0,1,11,0.0
8,-17,-4,2,11,4.0
7,2,-5,4,17,1.4142135623730951
0,-1,4,2,5,0.0
5,1,-1,1,7,1.0
0,-7,4,1,7,0.0
3,9,5,3,7,3.0
-5,16,-1,4,11,1.0
-7,-11,5,3,11,3.3166247903554
2,5,0,3,7,0.0
3,18,-3,2,17,3.0
-6,-5,4,3,9,2.23606797749979
-1,-13,7,4,9,1.0
4,-17,-4,1,9,4.0
7,-7,3,1,11,2.6457513110645907
-2,19,-6,1,11,2.0
6,24,2,3,11,2.0
1,-10,1,4,13,1.0
0,8,10,2,11,0.0
1,27,3,4,19,1.0
-1,-6,7,3,7,1.0
0,15,8,2,15,0.0
0,-5,-4,1,7,0.0
7,-18,-3,1,9,3.0
5,1,3,2,7,1.0
0,-14,10,3,13,0.0
9,37,5,3,13,5.0
0,-6,-4,4,7,0.0
-6,-11,-2,1,11,2.0
7,24,1,1,13,1.0
-3,30,7,4,19,3.0
-6,-2,-6,3,13,1.4142135623730951
10,-18,-2,1,11,2.0
3,-9,-5,4,7,3.0
5,-16,-5,1,9,4.0
3,-19,11,1,19,3.0
5,-18,-7,4,11,4.242640687119285
2,3,0,3,5,0.0
-6,-10,0,2,9,0.0
5,14,3,3,7,3.0
4,21,0,3,15,0.0
3,12,3,4,7,3.0
-5,12,-1,3,9,1.0
-6,-44,8,2,17,6.0
6,-7,-4,4,9,2.6457513110645907
4,5,-2,1,9,2.0
-1,-5,-5,1,7,1.0
-2,23,-4,1,13,2.0
-8,-29,8,4,15,5.385164807134504
1,12,-11,4,19,1.0
-5,-8,1,2,7,1.0
9,-52,-7,2,15,7.0
-1,-3,3,4,3,1.0
-4,1,-6,1,9,1.0
1,-11,-13,4,19,1.0
1,-7,-7,4,7,1.0
1,-4,-1,1,5,1.0
-3,-1,1,3,3,1.0
3,61,17,3,33,3.0
4,4,-12,4,21,2.0
-9,34,-1,4,17,1.0
0,-36,6,1,19,0.0
-12,13,0,2,17,0.0
-3,-12,1,2,9,1.0
-4,10,0,3,9,0.0
-1,12,-5,2,9,1.0
2,7,6,3,7,2.0
-10,41,-8,3,19,6.4031242374328485
8,-20,-2,2,11,2.0
6,-4,2,1,9,2.0
1,4,-5,1,7,1.0
-14,70,-8,4,21,8.0
1,-1,5,3,7,1.0
-5,-22,5,2,9,4.69041575982343
2,1,-4,3,7,1.0
0,25,10,3,21,0.0
-10,42,0,2,21,0.0
6,-27,-4,2,11,4.0
0,-6,-2,3,7,0.0
9,30,5,3,13,5.0
2,6,0,4,7,0.0
-2,19,-2,4,13,2.0
-3,-3,-1,3,5,1.0
-5,-44,9,3,13,5.0
-6,7,-6,2,11,2.6457513110645907
4,8,4,2,7,2.8284271247461903
2,0,4,4,5,0.0
3,-22,1,4,17,1.0
-3,-23,5,4,11,3.0
-4,1,4,4,9,1.0
2,-12,-4,2,7,2.0
8,5,-2,1,13,2.0
-4,-16,-4,3,15,4.0
-3,-1,1,1,3,1.0
-4,-5,2,1,5,2.0
4,1,2,3,5,1.0
-6,1,-2,2,7,1.0
2,7,-4,4,9,2.0
-2,-21,10,3,15,2.0
-2,-11,4,1,7,2.0
6,-5,-4,3,9,2.23606797749979
4,-10,-6,3,9,3.1622776601683795
4,-1,-4,1,7,1.0
8,-9,-6,4,15,3.0
-1,7,-7,4,7,1.0
4,31,10,1,15,4.0
6,-65,-10,4,21,6.0
-2,-8,-2,1,9,2.0
-4,-11,2,3,7,2.0
-4,-1,-2,2,7,1.0
0,-12,-8,4,11,0.0
0,4,0,4,7,0.0
2,-11,2,4,13,2.0
0,-6,10,3,11,0.0
-2,-3,-2,2,7,1.7320508075688772
-8,10,0,4,11,0.0
-4,7,4,3,11,2.6457513110645907
2,6,2,2,5,2.0
0,3,0,4,7,0.0
-6,9,-2,2,7,2.0
-2,2,2,4,5,1.4142135623730951
-2,-5,-8,4,11,2.0
2,-8,0,4,9,0.0
0,9,6,2,9,0.0
-4,-40,14,3,31,4.0
3,-1,-1,3,3,1.0
0,8,2,4,9,0.0
-2,15,-4,1,9,2.0
6,-50,-12,4,19,6.0
8,-13,-4,1,11,3.605551275463989
-2,8,-2,1,7,2.0
-3,-10,5,3,7,3.0
3,12,-7,1,15,3.0
1,8,-7,1,11,1.0
-3,0,-5,2,7,0.0
8,13,2,3,9,2.0
-3,4,3,3,9,2.0
3,15,9,3,11,3.0
-8,-45,10,2,17,6.708203932499369
-1,10,-3,2,9,1.0
2,2,0,4,3,0.0
10,24,4,3,13,4.0
0,12,2,3,11,0.0
-2,2,-8,2,9,1.4142135623730951
0,-2,-4,1,5,0.0
7,-26,-5,1,11,5.0
-10,9,-8,3,21,3.0
-2,-34,10,2,17,2.0
-4,-23,2,2,17,2.0
-4,3,-2,2,5,1.7320508075688772
5,6,1,3,7,1.0
-5,17,-1,1,11,1.0
-1,-1,-5,3,7,1.0
1,-7,3,2,9,1.0
3,-24,-11,2,17,3.0
-8,82,-8,3,25,8.0
0,8,4,3,7,0.0
-2,-19,4,2,11,2.0
1,-17,3,1,13,1.0
-10,-13,-2,2,15,2.0
-10,47,-4,2,17,4.0
1,-8,3,3,9,1.0
4,0,0,3,3,0.0
9,-4,3,1,13,2.0
-1,-12,9,1,11,1.0
9,-7,-3,1,11,2.6457513110645907
9,-21,-5,1,13,4.58257569495584
0,0,4,1,3,0.0
-2,11,6,2,13,2.0
-4,7,0,3,7,0.0
7,4,3,3,9,2.0
0,-1,2,2,3,0.0
1,-13,9,1,13,1.0
3,-2,-3,3,5,1.4142135623730951
2,4,6,1,7,2.0
-5,5,-3,4,7,2.23606797749979
0,4,-6,4,7,0.0
6,-14,-6,2,11,3.7416573867739413
-5,26,-3,4,13,3.0
-6,-8,4,2,9,2.8284271247461903
-2,-12,-2,3,13,2.0
-1,-14,5,2,9,1.0
2,21,6,4,11,2.0
-7,56,1,4,29,1.0
1,5,9,1,9,1.0
-8,19,-6,2,13,4.358898943540674
-2,0,-4,4,5,0.0
5,15,5,4,9,3.872983346207417
5,26,7,3,11,5.0
14,-7,0,1,21,0.0
-2,20,-6,4,11,2.0
5,6,1,1,7,1.0
-11,-23,3,3,13,3.0
2,-11,-8,2,9,2.0
7,-19,-3,4,9,3.0
-4,-34,6,1,17,4.0
0,-5,-2,1,7,0.0
-2,-5,-2,1,7,2.0
-1,-3,-11,4,13,1.0
-5,-23,3,3,11,3.0
-1,10,-5,3,7,1.0
2,9,-4,4,11,2.0
3,33,11,4,17,3.0
0,-9,4,1,9,0.0
-4,-6,0,2,7,0.0
15,-19,-3,1,21,3.0
0,21,-2,1,17,0.0
4,-18,-2,3,11,2.0
1,18,5,1,11,1.0
-12,14,4,1,21,3.7416573867739413
1,-24,7,2,19,1.0
1,-19,-1,3,19,1.0
2,-7,4,4,9,2.0
5,-22,-9,4,13,4.69041575982343
4,-29,-14,2,17,4.0
-5,2,-3,2,7,1.4142135623730951
-6,-16,8,1,15,4.0
-5,7,-3,2,7,2.6457513110645907
11,48,3,2,21,3.0
0,-20,-6,3,13,0.0
-5,-10,9,3,13,3.1622776601683795
-3,-7,3,3,5,2.6457513110645907
8,-4,-4,2,11,2.0
1,-1,5,1,7,1.0
-1,29,7,3,19,1.0
-6,-40,8,2,13,6.0
-8,18,-6,2,13,4.242640687119285
-2,9,2,4,11,2.0
-6,-3,0,1,7,0.0
1,-6,-5,4,7,1.0
-7,49,-3,4,19,3.0
-1,5,-3,2,5,1.0
2,1,8,4,9,1.0
-1,-4,5,4,5,1.0
0,8,0,4,11,0.0
1,13,-1,2,13,1.0
-6,20,-8,3,13,4.47213595499958
5,15,1,1,9,1.0
5,4,-1,1,7,1.0
1,-1,1,1,3,1.0
0,17,2,4,15,0.0
-5,-15,13,3,23,3.872983346207417
6,5,2,3,7,2.0
-1,16,5,3,13,1.0
1,-2,1,1,5,1.0
-2,-14,2,1,11,2.0
0,-13,-6,2,11,0.0
4,5,-2,1,9,2.0
0,20,2,1,17,0.0
-1,-4,11,1,11,1.0
-6,-10,-2,1,11,2.0
-12,-56,10,3,21,7.483314773547883
-8,25,-10,4,17,5.0
-4,22,-6,4,9,4.0
-6,-33,6,1,11,5.744562646538029
2,4,-6,1,9,2.0
1,10,3,3,9,1.0
13,-3,-1,3,19,1.0
1,-10,1,3,13,1.0
-3,-6,-5,1,11,2.449489742783178
5,22,7,4,11,4.69041575982343
1,3,1,4,5,1.0
-1,-2,5,2,5,1.0
-5,-1,3,2,7,1.0
0,6,-6,3,7,0.0
2,-6,-4,3,5,2.0
-2,-1,-6,4,9,1.0
-4,-10,-6,2,15,3.1622776601683795
-2,-18,6,4,9,2.0
2,-35,-4,2,23,2.0
-5,13,-1,4,9,1.0
2,4,2,2,3,2.0
-4,-7,-2,3,9,2.0
-7,-39,9,2,15,6.244997998398398
-5,-25,1,4,15,1.0
-1,-7,3,3,7,1.0
-3,3,-5,2,7,1.7320508075688772
-3,-14,5,3,7,3.0
7,-30,-1,1,23,1.0
10,8,4,1,13,2.8284271247461903
3,-28,-9,4,15,3.0
-6,-4,-2,1,9,2.0
7,33,3,4,15,3.0
7,13,1,1,9,1.0
9,15,3,3,11,3.0
-3,-11,9,3,11,3.0
-5,-14,7,1,11,3.7416573867739413
-1,-12,9,1,11,1.0
-1,-6,-1,3,9,1.0
0,-7,-4,4,7,0.0
0,8,4,4,7,0.0
-2,-17,-4,4,17,2.0
0,18,4,2,13,0.0
-2,17,-8,3,11,2.0
-1,14,-9,3,11,1.0
0,16,-2,3,13,0.0
-2,0,8,3,9,0.0
5,-50,-7,3,19,5.0
1,-2,-1,2,3,1.0
-6,18,-2,1,9,2.0
0,-6,-4,2,7,0.0
7,-2,1,1,9,1.0
5,4,3,1,7,2.0
-1,-4,-1,2,7,1.0
-10,25,-2,2,13,2.0
-6,-30,6,2,11,5.477225575051661
5,28,5,3,11,5.0
-2,3,0,3,5,0.0
2,-15,-2,4,11,2.0
-1,-12,-3,3,11,1.0
7,-16,-1,2,11,1.0
10,-2,-8,1,19,1.4142135623730951
2,15,-6,1,17,2.0
1,3,-1,1,5,1.0
5,-21,-7,4,11,4.58257569495584
-7,7,-3,1,9,2.6457513110645907
3,2,1,1,3,1.0
0,-2,-8,2,9,0.0
5,-9,3,4,11,3.0
-2,-2,2,1,3,1.4142135623730951
-3,7,-7,2,9,2.6457513110645907
2,-1,4,2,7,1.0
4,-10,-6,3,9,3.1622776601683795
9,-10,1,3,15,1.0
2,-4,-4,1,5,2.0
-7,-14,5,2,11,3.7416573867739413
2,-14,-2,3,11,2.0
4,-1,4,1,9,1.0
-6,-5,4,2,9,2.23606797749979
3,-22,-11,1,13,3.0
3,7,3,3,5,2.6457513110645907
-2,-2,0,2,3,0.0
-5,-8,5,2,9,2.8284271247461903
1,9,-5,2,9,1.0
2,1,-8,2,11,1.0
-4,-9,-2,2,11,2.0
-7,-16,5,3,11,4.0
-2,7,-10,2,11,2.0
-13,19,3,3,23,3.0
9,22,1,1,13,1.0
4,-2,-2,4,5,1.4142135623730951
6,16,2,1,9,2.0
-2,20,-2,3,13,2.0
-8,32,0,1,23,0.0
1,-3,-5,3,5,1.0
-8,14,-2,4,9,2.0
1,-23,1,3,17,1.0
11,38,3,3,15,3.0
-2,2,0,4,3,0.0
1,-7,3,4,9,1.0
-7,9,-3,2,9,3.0
-2,-1,10,2,13,1.0
-5,20,-7,2,11,4.47213595499958
-2,-1,-8,4,11,1.0
-1,-4,-3,2,7,1.0
-4,-2,-8,2,13,1.4142135623730951
-4,5,2,4,9,2.0
2,5,4,1,5,2.0
14,27,2,3,21,2.0
-8,-27,8,2,15,5.196152422706632
-6,2,-2,1,7,1.4142135623730951
-8,31,-6,2,13,5.5677643628300215
9,48,3,3,19,3.0
3,36,7,2,17,3.0
2,4,-2,4,7,2.0
-9,33,-3,1,13,3.0
6,3,2,3,7,1.7320508075688772
-7,26,3,2,21,3.0
-9,0,3,3,11,0.0
2,-13,8,1,13,2.0
5,23,7,3,11,4.795831523312719
-1,0,-5,3,5,0.0
2,1,6,1,7,1.0
-6,43,-6,3,15,6.0
-1,14,-1,4,13,1.0
-8,-39,4,3,15,4.0
-1,-11,-3,3,11,1.0
-2,28,12,2,23,2.0
3,-4,-7,1,9,2.0
-2,20,-4,1,11,2.0
9,26,3,1,13,3.0
-7,16,-3,3,9,3.0
2,-13,-12,2,13,2.0
-9,38,-7,2,15,6.164414002968976
5,-19,-5,1,9,4.358898943540674
-2,19,0,1,15,0.0
4,2,2,2,5,1.4142135623730951
2,3,2,2,3,1.7320508075688772
-3,-1,7,4,9,1.0
9,-37,3,2,29,3.0
9,1,1,4,9,1.0
-9,23,-3,1,11,3.0
-4,-6,8,2,11,2.449489742783178
8,-31,-2,1,15,2.0
1,-3,1,3,5,1.0
6,10,0,4,9,0.0
0,-29,6,4,17,0.0
8,3,-4,2,15,1.7320508075688772
-8,24,-4,4,11,4.0
4,-21,-4,2,11,4.0
4,2,4,1,7,1.4142135623730951
-6,-11,4,2,9,3.3166247903554
-8,-10,-4,3,15,3.1622776601683795
-4,-10,-2,1,11,2.0
-2,-4,6,3,7,2.0
1,-7,9,2,11,1.0
3,-15,-3,3,9,3.0
-8,-8,2,3,9,2.0
4,-18,0,3,13,0.0
9,-16,-1,3,11,1.0
1,3,9,3,9,1.0
7,-40,-11,1,19,6.324555320336759
-3,4,-5,4,7,2.0
17,-42,-3,1,35,3.0
4,4,-4,1,9,2.0
-2,-7,4,4,5,2.0
-2,0,4,2,5,0.0
-6,-37,6,2,15,6.0
2,-12,-2,1,9,2.0
-5,-4,7,4,11,2.0
0,4,-6,4,7,0.0
1,1,-7,4,9,1.0
9,-35,-3,4,15,3.0
4,14,8,1,11,3.7416573867739413
-10,11,-2,2,11,2.0
-3,-22,11,2,15,3.0
-1,8,-1,2,9,1.0
10,8,2,3,11,2.0
-11,-39,5,3,17,5.0
5,-3,9,1,15,1.7320508075688772
-5,23,-7,3,11,4.795831523312719
0,-2,6,2,7,0.0
0,15,2,4,13,0.0
-4,13,-2,2,9,2.0
4,-1,-2,4,5,1.0
-1,23,-3,4,15,1.0
0,8,0,3,11,0.0
-2,-24,-10,2,17,2.0
-1,-13,3,4,11,1.0
-4,-19,6,1,9,4.0
-1,-4,5,2,5,1.0
0,-3,6,1,7,0.0
-5,-3,1,1,5,1.0
-7,2,1,2,9,1.0
4,18,4,3,9,4.0
3,-19,-7,3,9,3.0
8,7,6,1,15,2.6457513110645907
1,7,-3,4,9,1.0
2,-14,-2,2,11,2.0
9,36,7,3,15,6.0
-9,54,-13,2,21,7.3484692283495345
9,-3,3,4,15,1.7320508075688772
4,0,0,1,3,0.0
10,69,8,4,21,8.0
-5,-16,1,1,11,1.0
6,-15,0,4,11,0.0
-3,1,-3,3,5,1.0
-9,13,-3,2,11,3.0
2,19,10,3,13,2.0
8,24,8,3,15,4.898979485566356
-3,13,-1,2,11,1.0
-5,-2,-1,1,7,1.0
-1,-5,3,4,5,1.0
-4,10,-4,4,7,3.1622776601683795
2,-10,0,4,11,0.0
-1,5,7,2,9,1.0
1,0,1,3,1,0.0
-5,-17,5,3,9,4.123105625617661
2,3,-4,1,7,1.7320508075688772
7,8,5,3,11,2.8284271247461903
-1,-9,-9,3,13,1.0
1,2,-3,1,5,1.0
-3,5,-9,2,11,2.23606797749979
0,-1,10,3,11,0.0
2,-11,-8,3,9,2.0
5,-23,-7,1,11,4.795831523312719
6,-29,-4,4,13,4.0
-1,-9,13,1,15,1.0
6,-7,-6,1,15,2.6457513110645907
2,23,-10,4,21,2.0
-4,-16,6,3,9,4.0
3,-1,3,3,7,1.0
-4,-6,-6,3,11,2.449489742783178
-4,3,-2,4,5,1.7320508075688772
2,-3,-10,1,11,1.7320508075688772
7,-14,-5,1,11,3.7416573867739413
-2,1,2,2,5,1.0
3,2,3,3,5,1.4142135623730951
7,-15,-5,1,11,3.872983346207417
0,5,-2,4,7,0.0
-1,-20,5,3,11,1.0
1,-17,1,4,15,1.0
-3,7,-3,1,5,2.6457513110645907
3,5,3,3,5,2.23606797749979
8,-4,-4,3,11,2.0
-6,-11,6,4,11,3.3166247903554
-2,18,-8,4,11,2.0
-9,-22,-5,2,19,4.69041575982343
-15,58,-7,4,21,7.0
-7,-2,1,2,7,1.0
1,-2,-1,2,3,1.0
-6,-30,2,3,15,2.0
-1,-10,-1,1,11,1.0
7,0,1,1,7,0.0
-6,-32,10,4,15,5.656854249492381
-3,-7,1,3,7,1.0
7,13,1,4,9,1.0
-4,-8,2,1,5,2.0
7,23,5,1,11,4.795831523312719
4,10,2,3,7,2.0
5,-47,-11,4,21,5.0
3,-1,1,1,5,1.0
-1,1,7,3,9,1.0
0,10,-8,2,13,0.0
-4,5,2,2,9,2.0
-7,-20,9,2,15,4.47213595499958
2,9,4,1,7,2.0
-1,0,5,1,5,0.0
4,-8,-8,1,11,2.8284271247461903
0,-6,-4,2,7,0.0
2,22,-10,1,21,2.0
-1,-17,-5,2,15,1.0
1,-18,-3,1,15,1.0
2,-8,-2,1,7,2.0
1,23,5,3,13,1.0
-6,4,-4,2,9,2.0
0,-3,2,2,5,0.0
5,-19,-1,4,11,1.0
-3,5,-3,4,5,2.23606797749979
-5,1,3,4,9,1.0
-1,2,-3,2,3,1.0
5,5,3,4,7,2.23606797749979
-1,29,-7,1,15,1.0
5,2,3,1,7,1.4142135623730951
0,-7,-4,4,7,0.0
0,-3,4,3,5,0.0
3,-9,-5,3,7,3.0
18,-66,-6,1,41,6.0
4,-25,-8,1,11,4.0
7,19,5,1,11,4.358898943540674
9,9,-11,4,47,3.0
4,-12,-2,4,7,2.0
8,-20,0,1,13,0.0
7,2,1,3,7,1.0
-2,5,6,3,9,2.0
2,11,6,1,7,2.0
4,-14,-10,4,15,3.7416573867739413
-2,-49,12,1,39,2.0
8,4,4,1,11,2.0
14,-7,0,3,21,0.0
1,-28,-7,2,15,1.0
-6,7,-2,1,7,2.0
5,-2,-5,2,9,1.4142135623730951
2,-3,-2,2,3,1.7320508075688772
-8,9,-6,4,13,3.0
2,2,-2,1,5,1.4142135623730951
-8,50,-6,1,17,6.0
-5,-9,7,2,11,3.0
-8,1,0,4,9,0.0
-3,-11,3,1,7,3.0
0,-1,-4,1,5,0.0
-1,11,-1,1,11,1.0
6,9,4,3,9,3.0
-2,-16,10,3,11,2.0
-9,-45,5,2,13,5.0
8,-13,0,2,11,0.0
-3,-25,7,1,11,3.0
-5,12,9,4,23,3.4641016151377544
1,9,5,4,7,1.0
0,-2,4,2,5,0.0
5,5,5,4,9,2.23606797749979
-5,33,-11,3,17,5.0
0,-10,-8,2,11,0.0
-5,2,3,4,9,1.4142135623730951
-1,11,-5,2,9,1.0
0,20,-12,1,17,0.0
-11,-19,1,2,13,1.0
-1,18,-9,3,13,1.0
4,-9,0,2,9,0.0
-2,3,-4,3,5,1.7320508075688772
1,-25,-9,2,13,1.0
7,-36,-7,4,13,6.0
3,11,1,1,9,1.0
-3,4,3,4,9,2.0
-3,-6,11,4,17,2.449489742783178
0,0,2,2,1,0.0
1,2,-5,2,7,1.0
2,-13,0,3,13,0.0
5,-2,-1,4,5,1.0
3,-16,-5,1,9,3.0
-13,50,-1,2,23,1.0
-5,21,-3,2,11,3.0
-1,-15,3,1,11,1.0
3,-8,-11,1,13,2.8284271247461903
6,14,2,4,9,2.0
4,6,6,1,9,2.449489742783178
9,9,-3,3,15,3.0
-11,-27,1,3,15,1.0
0,-6,2,3,7,0.0
9,49,7,3,15,7.0
-4,-8,2,2,5,2.0
-4,-4,2,2,5,2.0
2,2,6,1,7,1.4142135623730951
5,2,7,1,13,1.4142135623730951
-2,-1,6,3,7,1.0
4,23,12,3,17,4.0
9,-35,-3,3,15,3.0
2,-9,-4,2,7,2.0
6,19,4,1,9,4.0
5,-30,-9,4,13,5.0
6,5,0,1,7,0.0
3,2,-11,4,17,1.4142135623730951
-1,9,3,3,9,1.0
-3,4,-5,3,7,2.0
-4,-4,2,3,5,2.0
2,-8,10,3,13,2.0
6,2,0,1,7,0.0
-5,-5,-3,2,9,2.23606797749979
0,-18,0,3,17,0.0
-6,8,2,4,11,2.0
8,26,-2,4,19,2.0
-1,-19,7,1,11,1.0
2,3,-2,1,7,1.7320508075688772
-1,-4,3,1,5,1.0
-1,7,-7,4,7,1.0
7,19,-1,3,13,1.0
3,4,-3,1,9,2.0
2,5,-10,1,19,2.0
6,-10,0,4,9,0.0
6,5,-4,3,11,2.23606797749979
0,-4,-2,1,5,0.0
0,5,-4,2,7,0.0
-5,-30,-7,4,21,5.0
-5,31,-13,2,19,5.0
5,1,-1,4,7,1.0
-8,-15,4,3,11,3.872983346207417
8,-1,0,1,9,0.0
6,-13,-2,3,9,2.0
1,1,5,3,5,1.0
-2,-4,0,4,5,0.0
